datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordedBy	recordNumber	individualCount	sex	lifestage	occurrenceStatus	disposition	occurrenceRemarks	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	location	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	species	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_441	Kim L.V.	IZRK_Ara-703	1	male	adult	present	in collection	NA	15.09.2022	2022-09-15	2022	9	15	NA	manual collecting	NA	eventDate is not exact	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	KazNU campus	43.2217	76.9215	WGS84	75	Kim L.V.	2022	NA	883	885	NA	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Thomisus	onustus	Walckenaer, 1805	Thomisus onustus	Thomisus onustus Walckenaer, 1805	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_442	Kim L.V.	IZRK_Ara-704	1	female	adult	present	in collection	NA	22.07.2022	2022-07-22	2022	7	22	NA	manual collecting	NA	eventDate is not exact	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Zhibek Zholy-Seyfullin str.	43.2611	76.9322	WGS84	1000	Kim L.V.	2022	NA	776	778	location is not exact	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Phylloneta	sisyphia	(Clerck, 1757)	Phylloneta sisyphia	Phylloneta sisyphia (Clerck, 1757)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_443	Kim L.V.	IZRK_Ara-713	1	female	adult	present	in collection	NA	15.09.2022	2022-09-15	2022	9	15	NA	manual collecting	NA	eventDate is not exact. Cocoon	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	KazNU campus	43.2217	76.9215	WGS84	75	Kim L.V.	2022	NA	883	885	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Bogdocosa	kronebergi	(Andreeva, 1976)	Bogdocosa kronebergi	Bogdocosa kronebergi (Andreeva, 1976)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_444	Yeszhanov A.B.	IZRK_Ara-722	1	male	adult	present	in collection	NA	22.06.2022	2022-06-22	2022	6	22	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	Almaty Arena	43.2663	76.8167	WGS84	75	Yeszhanov A.B.	2022	NA	752	754	NA	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Evarcha	arcuata	(Clerck, 1757)	Evarcha arcuata	Evarcha arcuata (Clerck, 1757)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_445	Yeszhanov A.B.	IZRK_Ara-723	1	male	adult	present	in collection	NA	22.06.2022	2022-06-22	2022	6	22	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Karasayskiy District	Almaty Arena	43.2663	76.8167	WGS84	75	Yeszhanov A.B.	2022	NA	752	754	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Zelotes	atrocaeruleus	(Simon, 1878)	Zelotes atrocaeruleus	Zelotes atrocaeruleus (Simon, 1878)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_446	Kabak I.I.	IZRK_Ara-730	1	female	adult	present	in collection	NA	04.06.2022	2022-06-04	2022	6	4	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Jetisu Region	Aksuskiy District	Turgangulkum desert, Aksu river, Matai station	45.889167	78.706111	WGS84	30	Kabak I.I.	2022	NA	399	401	NA	Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Olios	sericeus	(Kroneberg, 1875)	Olios sericeus	Olios sericeus (Kroneberg, 1875)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_447	Kabak I.I.	IZRK_Ara-731	1	NA	juvenile	present	in collection	NA	04.06.2022	2022-06-04	2022	6	4	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Jetisu Region	Aksuskiy District	Turgangulkum desert, Aksu river, Matai station	45.889167	78.706111	WGS84	30	Kabak I.I.	2022	NA	399	401	NA	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Thomisus	onustus	Walckenaer, 1805	Thomisus onustus	Thomisus onustus Walckenaer, 1805	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_448	Yeszhanov A.B.	IZRK_Ara-734	1	male	adult	present	in collection	NA	15.04.2022	2022-04-15	2022	4	15	NA	manual collecting	№605	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.953606	77.046389	WGS84	30	Yeszhanov A.B.	2022	NA	616	618	NA	Animalia	Arthropoda	Arachnida	Araneae	Dysderidae	Dysdera	tartarica	Kroneberg, 1875	Dysdera tartarica	Dysdera tartarica Kroneberg, 1875	SPECIES	Nekhaeva A.A.	2025	previously identified as Dysdera dushengi Lin, Chang & Li, 2020	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_449	Yeszhanov A.B.	IZRK_Ara-735	1	female	adult	present	in collection	NA	15.04.2022	2022-04-15	2022	4	15	NA	manual collecting	№605	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.953606	77.046389	WGS84	30	Yeszhanov A.B.	2022	NA	616	618	NA	Animalia	Arthropoda	Arachnida	Araneae	Titanoecidae	Titanoeca	quadriguttata	(Hahn, 1833)	Titanoeca quadriguttata	Titanoeca quadriguttata (Hahn, 1833)	SPECIES	Nekhaeva A.A.	2025	previously identified as Titanoeca schineri L. Koch, 1872	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_450	Kim L.V.	IZRK_Ara-736	1	male	adult	present	in collection	NA	9.06.2023	2023-06-09	2023	6	9	In building	manual collecting	№593	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Institute of Zoology RK	43.2114	76.9116	WGS84	75	Kim L.V.	2023	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Hersiliidae	Hersiliola	korbi	Fomichev, 2025	Hersiliola korbi	Hersiliola korbi Fomichev, 2025	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_451	Kim L.V.	IZRK_Ara-739	1	female	adult	present	in collection	NA	15.04.2021	2021-04-15	2021	4	15	NA	manual collecting	№149	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Drained Sairan reservoir	43.2438	76.8684	WGS84	75	Kim L.V.	2021	NA	780	782	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	jaikensis	Ponomarev, 2007	Pardosa jaikensis	Pardosa jaikensis Ponomarev, 2007	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_452	Kirilenko G.	IZRK_Ara-742	1	male	adult	present	in collection	NA	28.09.2023	2023-09-28	2023	9	28	In cottage	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Cottage	43.1606	76.8993	WGS84	1000	Kim L.V.	2023	NA	1138	1140	location is not exact	Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	agrestis	(Walckenaer, 1802)	Eratigena agrestis	Eratigena agrestis (Walckenaer, 1802)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_453	Kim L.V.	IZRK_Ara-744	1	female	adult	present	in collection	NA	17.09.2022	2022-09-17	2022	9	17	Hedge near road	manual collecting	NA	16 funnel webs. Only females.	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Tole Bi str.	43.2534	76.9273	WGS84	75	Kim L.V.	2022	NA	801	803	NA	Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Allagelena	gracilens	(C.L.Koch, 1841)	Allagelena gracilens	Allagelena gracilens (C.L.Koch, 1841)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_454	Nekhaeva A.A.	IZRK_Ara-746	1	female	adult	present	in collection	NA	15.03.2023	2023-03-15	2023	3	15	In building	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	In apartments	43.197557	76.879589	WGS84	30	Nekhaeva A.A.	2023	NA	977	979	NA	Animalia	Arthropoda	Arachnida	Araneae	Scytodidae	Scytodes	univittata	Simon, 1882	Scytodes univittata	Scytodes univittata Simon, 1882	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_455	Salmenova M.Ye.	IZRK_Ara-747	3	female	adult	present	in collection	NA	4.08.2021	2021-08-04	2021	8	4	In building	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Institute of Zoology RK	43.2114	76.9116	WGS84	75	Salmenova M.Ye.	2021	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Allagelena	gracilens	(C.L.Koch, 1841)	Allagelena gracilens	Allagelena gracilens (C.L.Koch, 1841)	SPECIES	Kim L.V.	2021	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_456	Kim L.V.	IZRK_Ara-750	1	male	adult	present	in collection	NA	6.10.2022	2022-10-06	2022	10	6	Under Pinus sp., ran from litter	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	KazNU campus	43.2227	76.9208	WGS84	75	Kim L.V.	2022	NA	883	885	NA	Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Olios	sericeus	(Kroneberg, 1875)	Olios sericeus	Olios sericeus (Kroneberg, 1875)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_457	Ozernoy A.V.	IZRK_Ara-754	1	male	adult	present	in collection	NA	28-30.04.2024	2024-04-28/30	2024	4	NA	NA	manual collecting	WP242 & WP201	15.06.2024 - burrowed. 27.07.2024 - molted. 17.10.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Taukum sands & Saryesik-Atyrau sands	44.8122	75.89264	WGS84	100000	Ozernoy A.V.	2024	"44°42'39"" & 44°54'49""N 75°16'14"" & 76°30'53"" E"	383	385	coordinates are not exact	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_458	Ozernoy A.V.	IZRK_Ara-754	1	male	adult	present	in collection	NA	28-30.04.2024	2024-04-28/30	2024	4	NA	NA	manual collecting	WP242 & WP201	Subadult, 10.06.2024 - burrowed and molted to adult. 03.12.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Taukum sands & Saryesik-Atyrau sands	44.8122	75.89264	WGS84	100000	Ozernoy A.V.	2024	"44°42'39"" & 44°54'49""N 75°16'14"" & 76°30'53"" E"	383	385	coordinates are not exact	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_459	Ozernoy A.V.	IZRK_Ara-755	1	male	adult	present	in collection	NA	28.05, 03.06.2024	2024-05-28/06-03	2024	6	3	NA	manual collecting	NA	08.09.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.756388889	80.233611111	WGS84	25	Ozernoy A.V.	2024	"43°45'23""N 80°14'01"" E"	547	549	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	xinjiang	Wang, Yang & Zhang, 2023	Karakumosa xinjiang	Karakumosa xinjiang Wang, Yang & Zhang, 2023	SPECIES	Ozernoy A.	2023	cf.	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_460	Ozernoy A.V.	IZRK_Ara-755	1	male	adult	present	in collection	NA	28.05, 03.06.2024	2024-05-28/06-03	2024	5	28	NA	manual collecting	NA	28.08.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.756388889	80.233611111	WGS84	25	Ozernoy A.V.	2024	"43°45'23""N 80°14'01"" E"	547	549	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	xinjiang	Wang, Yang & Zhang, 2023	Karakumosa xinjiang	Karakumosa xinjiang Wang, Yang & Zhang, 2023	SPECIES	Ozernoy A.	2023	cf.	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_461	Ozernoy A.V.	IZRK_Ara-756	1	male	adult	present	in collection	NA	26.05.2023	2023-05-26	2023	5	26	NA	manual collecting	WP205	Collected as subadult. Burrow entrance with dry sticks, similar to Lycosa praegrandis, but entrance shorter. 08.07.2023 - molted to adult. 30.07.2023 - killed by cat.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Karabaskum sands	43.767222222	79.921944444	WGS84	25	Ozernoy A.V.	2023	"43°46'02""N 79°55'19"" E"	513	515	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_462	Ozernoy A.V.	IZRK_Ara-757	2	male	adult	present	in collection	NA	18.05.2024	2024-05-18	2024	5	18	NA	manual collecting	WP266	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	NA	44.710000000	76.550277778	WGS84	25	Ozernoy A.V.	2024	"44°42'36""N 76°33'01"" E"	405	407	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_463	Ozernoy A.V.	IZRK_Ara-758	1	male	adult	present	in collection	NA	17.05.2024	2024-05-17	2024	5	17	NA	manual collecting	WP265	16.07.2024 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	NA	44.666388889	76.507222222	WGS84	25	Ozernoy A.V.	2024	"44°39'59""N 76°30'26"" E"	400	402	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_464	Ozernoy A.V.	IZRK_Ara-759	1	female	adult	present	in collection	NA	29.09.2023	2023-09-29	2023	9	29	NA	manual collecting	WP247	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Kurty village, Kurtinsky reservoir bank	43.858333333	76.332222222	WGS84	25	Ozernoy A.V.	2023	"43°51'30""N 76°19'56"" E"	602	604	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Lycosa	praegrandis	C.L.Koch, 1836	Lycosa praegrandis	Lycosa praegrandis C.L.Koch, 1836	SPECIES	Nekhaeva A.A.	2025	aff.	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_465	Ozernoy A.V.	IZRK_Ara-760	1	female	adult	present	in collection	NA	25.09.2023	2023-09-25	2023	9	25	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	N part, Shykhovy	43.401000000	76.989638889	WGS84	25	Ozernoy A.V.	2023	"43°24'03.6""N 76°59'22.7"" E"	640	642	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Lycosa	praegrandis	C. L. Koch, 1836	Lycosa praegrandis	Lycosa praegrandis C. L. Koch, 1836	SPECIES	Ozernoy A.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_466	Ozernoy A.V.	IZRK_Ara-763	6	female	adult	present	in collection	NA	2024	2024	2024	NA	NA	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	NA	43.319444444	77.248055556	WGS84	25	Ozernoy A.V.	2024	"43°19'10""N 77°14'53"" E"	916	918	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	tartaricus	(Kroneberg, 1875)	Araneus tartaricus	Araneus tartaricus (Kroneberg, 1875)	SPECIES	Ozernoy A.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_467	Ozernoy A.V.	IZRK_Ara-765	3	female	adult	present	in collection	NA	2023	2023	2023	NA	NA	NA	manual collecting	NA	Found dead 23.12.2023.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	NA	43.319444444	77.248055556	WGS84	25	Ozernoy A.V.	2023	"43°19'10""N 77°14'53"" E"	916	918	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	tartaricus	(Kroneberg, 1875)	Araneus tartaricus	Araneus tartaricus (Kroneberg, 1875)	SPECIES	Ozernoy A.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_468	Ozernoy A.V.	IZRK_Ara-767	1	male	adult	present	in collection	NA	21.02.2023	2023-02-21	2023	2	21	NA	manual collecting	NA	Lost right palp during spring. 05.08.2023 - found dead. Lost right leg II week before death.	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	NA	43.319444444	77.248055556	WGS84	25	Ozernoy A.V.	2023	"43°19'10""N 77°14'53"" E"	916	918	NA	Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Olios	sericeus	(Kroneberg, 1875)	Olios sericeus	Olios sericeus (Kroneberg, 1875)	SPECIES	Ozernoy A.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_469	Ozernoy A.V.	IZRK_Ara-768	2	female	adult	present	in collection	NA	8-25.08.2023	2023-08-08/25	2023	8	NA	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	NA	43.319444444	77.248055556	WGS84	25	Ozernoy A.V.	2023	"43°19'10""N 77°14'53"" E"	916	918	NA	Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Olios	sericeus	(Kroneberg, 1875)	Olios sericeus	Olios sericeus (Kroneberg, 1875)	SPECIES	Ozernoy A.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_470	Ozernoy A.V.	IZRK_Ara-769	1	male	adult	present	in collection	NA	27.05.2023	2023-05-27	2023	5	27	NA	manual collecting	NA	18.10.2023 - found dead.	Asia	KZ	Kazakhstan	Almaty Region	Uygurskiy District	Hydropost Dobyn	43.756388889	80.233611111	WGS84	25	Ozernoy A.V.	2023	"43°45'23""N 80°14'01"" E"	547	549	NA	Animalia	Arthropoda	Arachnida	Araneae	Sparassidae	Olios	sericeus	(Kroneberg, 1875)	Olios sericeus	Olios sericeus (Kroneberg, 1875)	SPECIES	Ozernoy A.	2023	NA	NA
